,Unnamed: 0,text,label_name,label,clean_text
2718,2718,"'barbershop "" is a good-hearted ensemble comedy with a variety of quirky characters and an engaging story . 
",1,1,barbershop good hearte ensemble comedy variety quirky character engage story
2719,2719,"impossible as it may sound , this film's heart is even more embracing than monty , if only because it accepts nasty behavior and severe flaws as part of the human condition . 
",1,1,impossible may sound film heart even embrace monty accept nasty behavior severe flaw part human condition
2720,2720,"'blue crush' swims away with the sleeper movie of the summer award . 
",1,1,blue crush swim away sleep movie summer award
2721,2721,"another trumpet blast that there may be a new mexican cinema a-bornin' . 
",1,1,another trumpet blast may new mexican cinema bornin
2722,2722,"each punch seen through prison bars , the fights become not so much a struggle of man vs . man as brother-man vs . the man . 
",1,1,punch see prison bar fight become much struggle man man brother man man
2723,2723,"this is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that doesn't reveal even a hint of artifice . 
",1,1,elegantly balance movie every member ensemble something fascinating n't reveal even hint artifice
2724,2724,"despite besson's high-profile name being wasabi's big selling point , there is no doubt that krawczyk deserves a huge amount of the credit for the film's thoroughly winning tone . 
",1,1,despite besson high profile name wasabi big selling point doubt krawczyk deserve huge amount credit film thoroughly win tone
2725,2725,"binoche and magimel are perfect in these roles . 
",1,1,binoche magimel perfect role
2726,2726,"with the film's striking ending , one realizes that we have a long way to go before we fully understand all the sexual permutations involved . 
",1,1,film striking ending one realize long way fully understand sexual permutation involve
2727,2727,"wiseman reveals the victims of domestic abuse in all of their pity and terror . 
",1,1,wiseman reveal victim domestic abuse pity terror
2728,2728,"the film runs on a little longer than it needs to -- muccino either doesn't notice when his story ends or just can't tear himself away from the characters -- but it's smooth and professional . 
",1,1,film run little longer need muccino either n't notice story end n't tear away character smooth professional
2729,2729,"writer-director's mehta's effort has tons of charm and the whimsy is in the mixture , the intoxicating masala , of cultures and film genres . 
",1,1,writer director mehta effort ton charm whimsy mixture intoxicate masala culture film genre
2730,2730,"peter jackson and company once again dazzle and delight us , fulfilling practically every expectation either a longtime tolkien fan or a movie-going neophyte could want . 
",1,1,peter jackson company dazzle delight -pron- fulfil practically every expectation either longtime tolkien fan movie neophyte could want
2731,2731,"a violent initiation rite for the audience , as much as it is for angelique , the [opening] dance guarantees karmen's enthronement among the cinema's memorable women . 
",1,1,violent initiation rite audience much angelique open dance guarantee karmen enthronement among cinema memorable woman
2732,2732," "" the emperor's new clothes "" begins with a simple plan . . . . well , at least that's the plan . 
",1,1,emperor new clothe begin simple plan well least plan
2733,2733,"almost every scene in this film is a gem that could stand alone , a perfectly realized observation of mood , behavior and intent . 
",1,1,almost every scene film gem could stand alone perfectly realize observation mood behavior intent
2734,2734,"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . 
",1,1,majidi unconventional storyteller capable finding beauty depressing place
2735,2735,"robin williams has thankfully ditched the saccharine sentimentality of bicentennial man in favour of an altogether darker side . 
",1,1,robin williams thankfully ditch saccharine sentimentality bicentennial man favour altogether dark side
2736,2736," "" 13 conversations "" holds its goodwill close , but is relatively slow to come to the point . 
",1,1,[num] conversation hold goodwill close relatively slow come point
2737,2737,"too sincere to exploit its subjects and too honest to manipulate its audience . 
",1,1,sincere exploit subject honest manipulate audience
2738,2738,"pacino is the best he's been in years and keener is marvelous . 
",1,1,pacino best year keener marvelous
2739,2739,"a cartoon that's truly cinematic in scope , and a story that's compelling and heartfelt -- even if the heart belongs to a big , four-legged herbivore . 
",1,1,cartoon truly cinematic scope story compelling heartfelt even heart belong big four legged herbivore
2740,2740,"well-done supernatural thriller with keen insights into parapsychological phenomena and the soulful nuances of the grieving process . 
",1,1,well supernatural thriller keen insights parapsychological phenomenon soulful nuance grieve process
2741,2741,"a three-hour cinema master class . 
",1,1,three hour cinema master class
2742,2742,"the cast is top-notch and i predict there will be plenty of female audience members drooling over michael idemoto as michael . 
",1,1,cast top notch predict plenty female audience member drool michael idemoto michael
2743,2743,"the experience of watching blobby old-school cgi animation in this superlarge format is just surreal enough to be diverting . 
",1,1,experience watch blobby old school cgi animation superlarge format surreal enough diverting
2744,2744,"quite funny for the type of movie it is . . . 
",1,1,quite funny type movie
2745,2745,"lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new . 
",1,1,lathan diggs considerable personal charm screen rapport make old story seem new
2746,2746,"the result puts a human face on derrida , and makes one of the great minds of our times interesting and accessible to people who normally couldn't care less . 
",1,1,result put human face derrida make one great mind time interesting accessible people normally could n't care less
