,text,label_name,label
4518,"though it goes further than both , anyone who has seen the hunger or cat people will find little new here , but a tasty performance from vincent gallo lifts this tale of cannibal lust above the ordinary . 
",0,0
4519,"a slight and obvious effort , even for one whose target demographic is likely still in the single digits , age-wise . 
",0,0
4520,"characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . 
",0,0
4521,"in moonlight mile , no one gets shut out of the hug cycle . 
",0,0
4522,"gibney and jarecki just want to string the bastard up . 
",0,0
4523,"you see robert de niro singing - and dancing to - west side story show tunes . choose your reaction : a . ) that sure is funny ! b . ) that sure is pathetic ! 
",0,0
4524,"despite the pyrotechnics , narc is strictly by the book . 
",0,0
4525,"no new plot conceptions or environmental changes , just different bodies for sharp objects to rip through . 
",0,0
4526,"the film . . . presents classic moral-condundrum drama : what would you have done to survive ? the problem with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of auschwitz ii-birkenau . 
",0,0
4527,"drumline is -- the mere suggestion , albeit a visually compelling one , of a fully realized story . 
",0,0
4528,"its impressive images of crematorium chimney fires and stacks of dead bodies are undermined by the movie's presentation , which is way too stagy . 
",0,0
4529,"an encouraging effort from mccrudden
",0,0
4530,"the obligatory break-ups and hook-ups don't seem to have much emotional impact on the characters . 
",0,0
4531,"it's not the worst comedy of the year , but it certainly won't win any honors . 
",0,0
4532,"a loquacious and dreary piece of business . 
",0,0
4533,"any reasonably creative eighth-grader could have written a more credible script , though with the same number of continuity errors . 
",0,0
4534,"i'd give real money to see the perpetrators of chicago torn apart by dingoes . 
",0,0
4535,"one of the oddest and most inexplicable sequels in movie history . 
",0,0
4536,"it's supposed to be a romantic comedy - it suffers from too much norma rae and not enough pretty woman . 
",0,0
4537,"mendes still doesn't quite know how to fill a frame . like the hanks character , he's a slow study : the action is stilted and the tabloid energy embalmed . 
",0,0
4538,"feels too formulaic and too familiar to produce the transgressive thrills of early underground work . 
",0,0
4539,"the title's lameness should clue you in on how bad the movie is . 
",0,0
4540,"whether quitting will prove absorbing to american audiences is debatable . 
",0,0
4541,"will probably stay in the shadow of its two older , more accessible qatsi siblings . 
",0,0
4542,"the action clichйs just pile up . 
",0,0
4543,"don't hate el crimen del padre amaro because it's anti-catholic . hate it because it's lousy . 
",0,0
4544,"a film of empty , fetishistic violence in which murder is casual and fun . 
",0,0
4545,"the irwins emerge unscathed , but the fictional footage is unconvincing and criminally badly acted . 
",0,0
4546,"as with so many merchandised-to-the-max movies of this type , more time appears to have gone into recruiting the right bands for the playlist and the costuming of the stars than into the script , which has a handful of smart jokes and not much else . 
",0,0
4547,"fairly run-of-the-mill . 
",0,0
4548,"an uneasy mix of run-of-the-mill raunchy humor and seemingly sincere personal reflection . 
",0,0
4549,"the movie does such an excellent job of critiquing itself at every faltering half-step of its development that criticizing feels more like commiserating . 
",0,0
4550,"a sermonizing and lifeless paean to teenage dullards . 
",0,0
4551,"'enigma' is a good name for a movie this delibrately obtuse and unapproachable . a waste of good performances . 
",0,0
4552,"a grand fart coming from a director beginning to resemble someone's crazy french grandfather . 
",0,0
4553,"loosely speaking , we're in all of me territory again , and , strictly speaking , schneider is no steve martin . 
",0,0
4554,"black-and-white and unrealistic . 
",0,0
4555,"frankly , it's kind of insulting , both to men and women . and it's not that funny -- which is just generally insulting . 
",0,0
4556,"nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . 
",0,0
4557,"purports to be a hollywood satire but winds up as the kind of film that should be the target of something deeper and more engaging . oh , and more entertaining , too . 
",0,0
4558,"the characters are so generic and the plot so bland that even as rogue cia assassins working for chris cooper's agency boss close in on the resourceful amnesiac , we don't feel much for damon/bourne or his predicament . 
",0,0
4559,"watching "" ending "" is too often like looking over the outdated clothes and plastic knickknacks at your neighbor's garage sale . you can't believe anyone would really buy this stuff . 
",0,0
4560,"the whole thing comes off like a particularly amateurish episode of bewitched that takes place during spring break . 
",0,0
4561,"the verdict : two bodies and hardly a laugh between them . 
",0,0
4562,"it's an earnest debut full of heartfelt performances , but is ultimately let down by a story that is all too predictable . 
",0,0
4563,"it's a loathsome movie , it really is and it makes absolutely no sense . 
",0,0
4564,"bang ! zoom ! it's actually pretty funny , but in all the wrong places . 
",0,0
4565,"a porn film without the sex scenes . 
",0,0
4566,"this is a film living far too much in its own head . 
",0,0
4567,"despite a blue-chip cast and a provocative title , writer-director peter mattei's first feature microwaves dull leftover romantic motifs basted in faux-contemporary gravy . 
",0,0
4568,"i'm not sure these words have ever been together in the same sentence : this erotic cannibal movie is boring . 
",0,0
4569,"about as satisfying and predictable as the fare at your local drive through . 
",0,0
4570,"this remake of lina wertmuller's 1975 eroti-comedy might just be the biggest husband-and-wife disaster since john and bo derek made the ridiculous bolero . 
",0,0
4571,"the cold turkey would've been a far better title . 
",0,0
4572,"i felt trapped and with no obvious escape for the entire 100 minutes . 
",0,0
4573," . . . del toro maintains a dark mood that makes the film seem like something to endure instead of enjoy . 
",0,0
4574,"an inelegant combination of two unrelated shorts that falls far short of the director's previous work in terms of both thematic content and narrative strength . 
",0,0
4575,"the script is a dim-witted pairing of teen-speak and animal gibberish . 
",0,0
4576,"a summary of the plot doesn't quite do justice to the awfulness of the movie , for that comes through all too painfully in the execution . 
",0,0
4577,"bad and baffling from the get-go . 
",0,0
4578,"this kind of dark comedy requires a delicate , surgical touch . but director danny devito and screenwriter adam resnick ( remember cabin boy ? ) just pound away . 
",0,0
4579,"dong never pushes for insights beyond the superficial tensions of the dynamic he's dissecting , and the film settles too easily along the contours of expectation . 
",0,0
4580,"koepp's screenplay isn't nearly surprising or clever enough to sustain a reasonable degree of suspense on its own . 
",0,0
4581,"it's rare to see a movie that takes such a speedy swan dive from "" promising "" to "" interesting "" to "" familiar "" before landing squarely on "" stupid "" . 
",0,0
